Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
27,"TC Nakano, LGG Siqueira","Validez de contenido de la Gifted Rating Scale (versión escolar) para la población brasileña",2012,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712012000100012&script=sci_abstract&tlng=es","https://scholar.google.com/scholar?cites=4924007896212807689&as_sdt=2005&sciodt=2007&hl=en",151,"2022-08-23 11:14:09","","","","",,,,,27,2.70,14,2,10,"11 - Validade de conteúdo da Gifted Rating Scale.indd Page 1 123 Avaliação Psicológica, 2012, 11(1), pp. 123-140 VALIDADE DE CONTEÚDO DA GIFTED RATING SCALE (VERSÃO …","http://pepsic.bvsalud.org/pdf/avp/v11n1/v11n1a12.pdf","https://scholar.google.com/scholar?q=related:CaD71BeXVUQJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
27,"C Balabanian, V Lemos","Desarrollo y estudio psicométrico de una escala para evaluar conducta prosocial en adolescentes",2018,"… y Evaluación-e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459657523016/459657523016.pdf","https://scholar.google.com/scholar?cites=12252087827385667160&as_sdt=2005&sciodt=2007&hl=en",389,"2022-08-23 11:14:09","PDF","","","",,,,,27,6.75,14,2,4,"Los comportamientos prosociales, acciones intencionales que se llevan a cabo con el propósito de beneficiar a otros, implican consecuencias positivas para la sociedad …","https://www.redalyc.org/journal/4596/459657523016/459657523016.pdf","https://scholar.google.com/scholar?q=related:WM419PYoCKoJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
27,"B Daniela, MV Pérez, C Bustos…","Propiedades psicométricas del inventario de procesos de autorregulación del aprendizaje en estudiantes universitarios chilenos",2017,"… -e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/journal/4596/459653861007/459653861007.pdf","https://scholar.google.com/scholar?cites=15531539151071305827&as_sdt=2005&sciodt=2007&hl=en",415,"2022-08-23 11:14:09","PDF","","","",,,,,27,5.40,7,4,5,"En este artículo se presenta el análisis de las propiedades psicométricas del Inventario de Procesos de Autorregulación del Aprendizaje (IPAA) en población de estudiantes …","https://www.redalyc.org/journal/4596/459653861007/459653861007.pdf","https://scholar.google.com/scholar?q=related:Y2CtepEci9cJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
27,"X Zacarías-Salinas, P Andrade-Palos","Una escala para evaluar prácticas parentales que promueven la conducta prosocial en preadolescentes",2014,"… -e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645434007.pdf","https://scholar.google.com/scholar?cites=11240029293831441695&as_sdt=2005&sciodt=2007&hl=en",476,"2022-08-23 11:14:09","PDF","","","",,,,,27,3.38,14,2,8,"Las prácticas parentales prosociales son aquellas acciones paternas y maternas que promueven en los (as) hijos (as) conductas de ayuda hacia otras personas. El objetivo del …","https://www.redalyc.org/pdf/4596/459645434007.pdf","https://scholar.google.com/scholar?q=related:H83OKxeb_JsJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
27,"JMH Bueno, FM de Lira Correia…","Competências emocionais: estudo de validação de um instrumento de medida",2015,"… Psicológica …","dialnet.unirioja.es","https://dialnet.unirioja.es/servlet/articulo?codigo=5213804","https://scholar.google.com/scholar?cites=3933102093567948469&as_sdt=2005&sciodt=2007&hl=en",659,"2022-08-23 11:14:09","","","","",,,,,27,3.86,9,3,7,"Este trabajo tuvo como objetivo la construcción y evaluación de las propiedades psicométricas de un Inventario de Competencias Emocionales (ICE). Los 76 ítems del …","https://dialnet.unirioja.es/descarga/articulo/5213804.pdf","https://scholar.google.com/scholar?q=related:tXZ2AIQvlTYJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
27,"VRT Ferreira, BT Colognese","Prejuízos de funções executivas em usuários de cocaína e crack: case studies",2014,"Avaliação Psicológica …","dialnet.unirioja.es","https://dialnet.unirioja.es/servlet/articulo?codigo=5115056","https://scholar.google.com/scholar?cites=17802536838346185002&as_sdt=2005&sciodt=2007&hl=en",696,"2022-08-23 11:14:09","","","","",,,,,27,3.38,14,2,8,"El abuso de sustancias es un comportamiento que causa un daño significativo a la salud y se considera uno de los principales problemas de salud pública. Comprender el daño es …","https://dialnet.unirioja.es/descarga/articulo/5115056.pdf","https://scholar.google.com/scholar?q=related:Khluvu5QD_cJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"LL Gava, C Pelisoli, DD Dell'Aglio","A perícia psicológica em casos de suspeita de abuso sexual infanto-juvenil",2013,"Avaliação psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027505005.pdf","https://scholar.google.com/scholar?cites=6146490105798922395&as_sdt=2005&sciodt=2007&hl=en",92,"2022-08-23 11:14:09","PDF","","","",,,,,26,2.89,9,3,9,"Este estudio tuvo como objetivo discutir el peritaje psicológico ante supuestos de abuso sexual contra niños y adolescentes. Se presentan diversos modos de realización de ese …","https://www.redalyc.org/pdf/3350/335027505005.pdf","https://scholar.google.com/scholar?q=related:mxCZiy-4TFUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"ML Andrés, LC Juric, AG Coni","Conciencia sintáctica en niños de 5 a 8 años de edad: Diseño de un instrumento y evaluación de sus propiedades psicométricas",2010,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027283006.pdf","https://scholar.google.com/scholar?cites=9158545189782302891&as_sdt=2005&sciodt=2007&hl=en",104,"2022-08-23 11:14:09","PDF","","","",,,,,26,2.17,9,3,12,"La conciencia sintáctica (CS) es una habilidad metalingüística vinculada con el rendimiento en lectura y en comprensión lectora. En la actualidad, no se cuenta con suficientes estudios …","https://www.redalyc.org/pdf/3350/335027283006.pdf","https://scholar.google.com/scholar?q=related:qzBWeFOwGX8J:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"E Boruchovitch","Avaliação psicoeducacional: desenvolvimento de instrumentos à luz da psicologia cognitiva baseada na teoria do processamento da informação",2006,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027180004.pdf","https://scholar.google.com/scholar?cites=202355014060019029&as_sdt=2005&sciodt=2007&hl=en",116,"2022-08-23 11:14:09","PDF","","","",,,,,26,1.63,26,1,16,"Considerando a escassez de instrumentos nacionais relativos à avaliação psicoeducacional adotando como referencial teórico a Psicologia Cognitiva baseada na …","https://www.redalyc.org/pdf/3350/335027180004.pdf","https://scholar.google.com/scholar?q=related:VQ2RK9DozgIJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"T Paschoal, A Tamayo","Construction and validation of the work well-being scale",2008,"Avaliação Psicológica","pepsic.bvsalud.org","http://pepsic.bvsalud.org/scielo.php?pid=S1677-04712008000100004&script=sci_abstract&tlng=en","https://scholar.google.com/scholar?cites=2948050058443404077&as_sdt=2005&sciodt=2007&hl=en",137,"2022-08-23 11:14:09","","","","",,,,,26,1.86,13,2,14,"Construction and validation of the work well-being scale SciELO - Scientific Electronic Library Online vol.7 número1 Adaptación de la Escala de Afrontamiento ante la ansiedad e …","","https://scholar.google.com/scholar?q=related:LbOWoeiT6SgJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"S Garcês, M Pocinho, SN de Jesus, J Viseu…","Estudo de validação da escala de personalidade criativa",2015,"… e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645432003.pdf","https://scholar.google.com/scholar?cites=12271356215148697305&as_sdt=2005&sciodt=2007&hl=en",530,"2022-08-23 11:14:09","PDF","","","",,,,,26,3.71,5,5,7,"Redalyc.Estudo de Validação da Escala de Personalidade Criativa Page 1 Revista Iberoamericana de Diagnóstico y Evaluación - e Avaliação Psicológica ISSN: 1135-3848 …","https://www.redalyc.org/pdf/4596/459645432003.pdf","https://scholar.google.com/scholar?q=related:2VY4FHadTKoJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"AC Brabete","El Cuestionario de Salud General de 12 items (GHQ-12): estudio de traduccion y adaptacion de la version rumana",2014,"… de Diagnóstico y Evaluación-e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645433002.pdf","https://scholar.google.com/scholar?cites=13253405180323339699&as_sdt=2005&sciodt=2007&hl=en",535,"2022-08-23 11:14:09","PDF","","","",,,,,26,3.25,26,1,8,"El objetivo principal del presente estudio es analizar las propiedades psicométricas del General Health Questionnaire (GHQ-12) en una muestra de rumanos. La investigación se …","https://www.redalyc.org/pdf/4596/459645433002.pdf","https://scholar.google.com/scholar?q=related:s51-vcqN7bcJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"MF Molina, MJ Raimundi, C López, S Cataldi…","Adaptación del Perfil de Autopercepciones para Niños para su Uso en la Ciudad de Buenos Aires",2011,"… e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645440004.pdf","https://scholar.google.com/scholar?cites=13089838970971574208&as_sdt=2005&sciodt=2007&hl=en",651,"2022-08-23 11:14:09","PDF","","","",,,,,26,2.36,5,5,11,"La forma en que los niños se perciben a sí mismos cumple una función muy importante en su desarrollo vital. Contar con instrumentos que permitan evaluar las autopercepciones en …","https://www.redalyc.org/pdf/4596/459645440004.pdf","https://scholar.google.com/scholar?q=related:wE_T7zBzqLUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
26,"MS Ison, M Carrada","Evaluación de la eficacia atencional: Estudio normativo preliminar en escolares argentinos",2010,"… y Evaluación-e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645441008.pdf","https://scholar.google.com/scholar?cites=10019462522589659595&as_sdt=2005&sciodt=2007&hl=en",796,"2022-08-23 11:14:09","PDF","","","",,,,,26,2.17,13,2,12,"Los objetivos del presente trabajo fueron: 1) Adaptar el procedimiento de evaluación de la Escala Magallanes de Atención Visual (García Pérez & Magaz Lago, 2000) en base al …","https://www.redalyc.org/pdf/4596/459645441008.pdf","https://scholar.google.com/scholar?q=related:y8FLMxRIDIsJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"KSA Rios, LC de Albuquerque Williams…","Inventário de Potencial de Abuso Infantil-CAP: evidências de validade e precisão",2013,"… Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027504008.pdf","https://scholar.google.com/scholar?cites=9485998263511384083&as_sdt=2005&sciodt=2007&hl=en",88,"2022-08-23 11:14:09","PDF","","","",,,,,25,2.78,8,3,9,"RESUMO O objetivo foi investigar as evidências de validade de constructo e precisão do Inventário de Potencial de Abuso Infantil-CAP. Participaram 135 cuidadores, por meio de …","https://www.redalyc.org/pdf/3350/335027504008.pdf","https://scholar.google.com/scholar?q=related:E4CRZCkJpYMJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"FK Miguel, R Primi","Estudo psicométrico do teste informatizado de percepção de emoções primárias",2014,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335030683002.pdf","https://scholar.google.com/scholar?cites=17319596804051840087&as_sdt=2005&sciodt=2007&hl=en",94,"2022-08-23 11:14:09","PDF","","","",,,,,25,3.13,13,2,8,"La percepción emocional se presenta como una de las habilidades de la inteligencia emocional. El Test Computarizado de Percepción de las Emociones Primarias fue …","https://www.redalyc.org/pdf/3350/335030683002.pdf","https://scholar.google.com/scholar?q=related:VyyAtoeRW_AJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"RAM Ambiel, APP Noronha, MFO Nunes","Interesses profissionais e personalidade: um aporte para a integração dos construtos",2012,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027501005.pdf","https://scholar.google.com/scholar?cites=10838591463372081965&as_sdt=2005&sciodt=2007&hl=en",110,"2022-08-23 11:14:09","PDF","","","",,,,,25,2.50,8,3,10,"Este artigo objetivou estudar as relações entre interesses profissionais, medidos pela Escala de Aconselhamento Profissional (EAP) e os traços de personalidade, medidos pela …","https://www.redalyc.org/pdf/3350/335027501005.pdf","https://scholar.google.com/scholar?q=related:Lcvft4JpapYJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"ACA de Morais Coutinho, E do Nascimento","Formas abreviadas do WAIS-III para avaliação da inteligência",2010,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027281004.pdf","https://scholar.google.com/scholar?cites=8782094291150895388&as_sdt=2005&sciodt=2007&hl=en",113,"2022-08-23 11:14:09","PDF","","","",,,,,25,2.08,13,2,12,"RESUMO O uso de formas abreviadas constitui-se alternativa fidedigna à escala completa para estimar a capacidade intelectual de um indivíduo com economia de tempo e …","https://www.redalyc.org/pdf/3350/335027281004.pdf","https://scholar.google.com/scholar?q=related:HPkIcDpE4HkJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"FF Sisto, D Bartholomeu, FJM Rueda","Teste de Bender e dificuldades de aprendizagem: Quão válido é o sistema Koppitz?",2005,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027178003.pdf","https://scholar.google.com/scholar?cites=3517555566858154327&as_sdt=2005&sciodt=2007&hl=en",124,"2022-08-23 11:14:09","PDF","","","",,,,,25,1.47,8,3,17,"Este estudo analisou as evidências de validade do Teste Gestáltico de Bender em relação ao desempenho na escrita de crianças. Foram estudados 343 alunos de primeira a quarta …","https://www.redalyc.org/pdf/3350/335027178003.pdf","https://scholar.google.com/scholar?q=related:VzFHuCbe0DAJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"FM Poó, RD Ledesma, SA Montes","Propiedades psicométricas de la escala de deseabilidad social del conductor (versión en español)",2010,"Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/3350/335027283014.pdf","https://scholar.google.com/scholar?cites=3732544182226312578&as_sdt=2005&sciodt=2007&hl=en",126,"2022-08-23 11:14:09","PDF","","","",,,,,25,2.08,8,3,12,"La deseabilidad social del conductor se refiere a las descripciones positivamente sesgadas que las personas hacen al evaluar su propio comportamiento al conducir. Se trata de un …","https://www.redalyc.org/pdf/3350/335027283014.pdf","https://scholar.google.com/scholar?q=related:gt0MaiipzDMJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"M Gómez-López, A Granero-Gallegos…","Efectos de interacción de sexo y práctica de ejercicio físico sobre las estrategias para la disciplina, motivación y satisfacción con la Educación Física",2015,"… e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645432002.pdf","https://scholar.google.com/scholar?cites=17066798793107300551&as_sdt=2005&sciodt=2007&hl=en",539,"2022-08-23 11:14:09","PDF","","","",,,,,25,3.57,8,3,7,"1 Universidad de Murcia, 30720–Santiago de la Ribera, Murcia, España. 34868888674. E-mail: mgomezlop@ um. es 2 Universidad de Almería, 04120–Almería, España …","https://www.redalyc.org/pdf/4596/459645432002.pdf","https://scholar.google.com/scholar?q=related:x-A5HBRz2ewJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"MMF Galaz, MLC Ayala, EAG Coronado","Desarrollo y validación de la Escala de Percepción de Prácticas Parentales de Crianza para Niños en una muestra mexicana",2009,"… -e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645444004.pdf","https://scholar.google.com/scholar?cites=11956455397603150932&as_sdt=2005&sciodt=2007&hl=en",672,"2022-08-23 11:14:09","PDF","","","",,,,,25,1.92,8,3,13,"El objetivo de este estudio fue desarrollar y validar un instrumento de medición sobre la percepción que los niños tienen de las prácticas de crianza de sus padres. La muestra del …","https://www.redalyc.org/pdf/4596/459645444004.pdf","https://scholar.google.com/scholar?q=related:VAzwCtbc7aUJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
25,"CM Pallás, OG LLorens","Enfoque de la evaluación psicológica de la Revista Iberoamericana de Diagnóstico y Evaluación Psicológica (RIDEP)",2010,"… y Evaluación-e Avaliação Psicológica","redalyc.org","https://www.redalyc.org/pdf/4596/459645442003.pdf","https://scholar.google.com/scholar?cites=8315070215907584544&as_sdt=2005&sciodt=2007&hl=en",686,"2022-08-23 11:14:09","PDF","","","",,,,,25,2.08,13,2,12,"El recorrido de la Revista Iberoamericana de Diagnóstico y Evaluación Psicológica (RIDEP) tiene ya un largo recorrido relacionado con el diagnóstico, evaluación, construcción de …","https://www.redalyc.org/pdf/4596/459645442003.pdf","https://scholar.google.com/scholar?q=related:ICqaZU4QZXMJ:scholar.google.com/&scioq=source:%22avalia%C3%A7%C3%A3o+psicol%C3%B3gica%22&hl=en&as_sdt=2007"
